,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist,song name
0,0.664,0.866,5,-4.937,0,0.0613,0.0041,1.16e-06,0.144,0.661,114.868,audio_features,3PeEy99v1LCmnCF1XEkPVT,spotify:track:3PeEy99v1LCmnCF1XEkPVT,https://api.spotify.com/v1/tracks/3PeEy99v1LCmnCF1XEkPVT,https://api.spotify.com/v1/audio-analysis/3PeEy99v1LCmnCF1XEkPVT,211560,4,Micheal Jackson,Mind Is The Magic - Anthem For The Las Vegas Show
1,0.8,0.903,0,-9.705,1,0.0727,0.185,0.954,0.0912,0.179,127.043,audio_features,0zLjcEHZII9RqDBJk3xMUx,spotify:track:0zLjcEHZII9RqDBJk3xMUx,https://api.spotify.com/v1/tracks/0zLjcEHZII9RqDBJk3xMUx,https://api.spotify.com/v1/audio-analysis/0zLjcEHZII9RqDBJk3xMUx,353386,4,Micheal Jackson,The Future
2,0.641,0.326,9,-10.644,0,0.0326,0.737,0.931,0.114,0.565,93.015,audio_features,7eS0wn0O3ZJ9weOZC1MgLW,spotify:track:7eS0wn0O3ZJ9weOZC1MgLW,https://api.spotify.com/v1/tracks/7eS0wn0O3ZJ9weOZC1MgLW,https://api.spotify.com/v1/audio-analysis/7eS0wn0O3ZJ9weOZC1MgLW,248356,4,Micheal Jackson,Ms. Jackson
3,0.641,0.326,9,-10.644,0,0.0326,0.737,0.931,0.114,0.565,93.015,audio_features,3hHi6CPIKNVoCAPRPeUFYr,spotify:track:3hHi6CPIKNVoCAPRPeUFYr,https://api.spotify.com/v1/tracks/3hHi6CPIKNVoCAPRPeUFYr,https://api.spotify.com/v1/audio-analysis/3hHi6CPIKNVoCAPRPeUFYr,248356,4,Micheal Jackson,Ms. Jackson
4,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,audio_features,6lanRgr6wXibZr8KgzXxBl,spotify:track:6lanRgr6wXibZr8KgzXxBl,https://api.spotify.com/v1/tracks/6lanRgr6wXibZr8KgzXxBl,https://api.spotify.com/v1/audio-analysis/6lanRgr6wXibZr8KgzXxBl,285120,3,Christina,A Thousand Years
5,0.349,0.348,3,-6.142,1,0.0316,0.726,0.0,0.12,0.0886,74.541,audio_features,0HZhYMZOcUzZKSFwPOti6m,spotify:track:0HZhYMZOcUzZKSFwPOti6m,https://api.spotify.com/v1/tracks/0HZhYMZOcUzZKSFwPOti6m,https://api.spotify.com/v1/audio-analysis/0HZhYMZOcUzZKSFwPOti6m,246587,4,Christina,Jar of Hearts
6,0.633,0.8,1,-6.945,1,0.166,0.209,0.000123,0.137,0.913,175.716,audio_features,11mwFrKvLXCbcVGNxffGyP,spotify:track:11mwFrKvLXCbcVGNxffGyP,https://api.spotify.com/v1/tracks/11mwFrKvLXCbcVGNxffGyP,https://api.spotify.com/v1/audio-analysis/11mwFrKvLXCbcVGNxffGyP,217573,4,Christina,Genie In a Bottle
7,0.756,0.808,5,-3.655,1,0.0541,0.0175,3.67e-06,0.66,0.638,109.902,audio_features,7GQqj9jRtDkMp8zByehXQI,spotify:track:7GQqj9jRtDkMp8zByehXQI,https://api.spotify.com/v1/tracks/7GQqj9jRtDkMp8zByehXQI,https://api.spotify.com/v1/audio-analysis/7GQqj9jRtDkMp8zByehXQI,264847,4,Christina,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack"
8,0.756,0.809,5,-3.655,1,0.0541,0.0173,3.69e-06,0.66,0.64,109.901,audio_features,4xfJbsFsLXW5MxlpNmiCg7,spotify:track:4xfJbsFsLXW5MxlpNmiCg7,https://api.spotify.com/v1/tracks/4xfJbsFsLXW5MxlpNmiCg7,https://api.spotify.com/v1/audio-analysis/4xfJbsFsLXW5MxlpNmiCg7,264847,4,Christina,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack"
9,0.439,0.489,8,-6.286,1,0.0368,0.132,0.000643,0.114,0.253,143.808,audio_features,1x80xTzSL7pok3M5JC3oJz,spotify:track:1x80xTzSL7pok3M5JC3oJz,https://api.spotify.com/v1/tracks/1x80xTzSL7pok3M5JC3oJz,https://api.spotify.com/v1/audio-analysis/1x80xTzSL7pok3M5JC3oJz,250707,4,Christina,human
10,0.456,0.573,5,-3.866,0,0.0275,0.578,3.05e-06,0.114,0.0992,76.19,audio_features,3TCauNPqFiniaYHBvEVoHG,spotify:track:3TCauNPqFiniaYHBvEVoHG,https://api.spotify.com/v1/tracks/3TCauNPqFiniaYHBvEVoHG,https://api.spotify.com/v1/audio-analysis/3TCauNPqFiniaYHBvEVoHG,238560,4,Christina,Beautiful
11,0.435,0.92,4,-1.357,0,0.201,0.235,0.000353,0.552,0.45,188.899,audio_features,7nXq1vaZiz7PdbfojpPjW5,spotify:track:7nXq1vaZiz7PdbfojpPjW5,https://api.spotify.com/v1/tracks/7nXq1vaZiz7PdbfojpPjW5,https://api.spotify.com/v1/audio-analysis/7nXq1vaZiz7PdbfojpPjW5,245960,4,Christina,Fighter
12,0.829,0.915,8,-3.205,1,0.106,0.226,1.25e-05,0.246,0.779,118.903,audio_features,7A0apkTSTvMbSI7yplcmlh,spotify:track:7A0apkTSTvMbSI7yplcmlh,https://api.spotify.com/v1/tracks/7A0apkTSTvMbSI7yplcmlh,https://api.spotify.com/v1/audio-analysis/7A0apkTSTvMbSI7yplcmlh,203333,4,Christina,Come on over Baby (All I Want Is You) - Radio Version
13,0.64,0.889,2,-3.073,1,0.322,0.107,0.0,0.339,0.436,99.931,audio_features,59ZTxQo8rBycIXPLUIKvE2,spotify:track:59ZTxQo8rBycIXPLUIKvE2,https://api.spotify.com/v1/tracks/59ZTxQo8rBycIXPLUIKvE2,https://api.spotify.com/v1/audio-analysis/59ZTxQo8rBycIXPLUIKvE2,298853,4,Christina,Dirrty (feat. Redman)
14,0.754,0.819,0,-6.833,1,0.112,0.0684,0.0,0.345,0.818,142.137,audio_features,5bGmuxShUba9maPswDnhCs,spotify:track:5bGmuxShUba9maPswDnhCs,https://api.spotify.com/v1/tracks/5bGmuxShUba9maPswDnhCs,https://api.spotify.com/v1/audio-analysis/5bGmuxShUba9maPswDnhCs,215800,4,Christina,What a Girl Wants
15,0.592,0.39,8,-9.286,1,0.0346,0.601,0.0,0.106,0.477,142.983,audio_features,6GJ9seY4zx11sHMX9xsH6h,spotify:track:6GJ9seY4zx11sHMX9xsH6h,https://api.spotify.com/v1/tracks/6GJ9seY4zx11sHMX9xsH6h,https://api.spotify.com/v1/audio-analysis/6GJ9seY4zx11sHMX9xsH6h,166200,3,Christina,Loyal Brave True
16,0.463,0.755,4,-7.244,1,0.0634,0.11,4.89e-06,0.103,0.252,145.319,audio_features,5u0YB9bpmgEPS2bPhwfRFV,spotify:track:5u0YB9bpmgEPS2bPhwfRFV,https://api.spotify.com/v1/tracks/5u0YB9bpmgEPS2bPhwfRFV,https://api.spotify.com/v1/audio-analysis/5u0YB9bpmgEPS2bPhwfRFV,261213,4,Christina,arms
17,0.862,0.742,7,-4.722,1,0.222,0.00376,0.00855,0.103,0.511,127.91,audio_features,7huo2wvrCgRucUsjdSDLQV,spotify:track:7huo2wvrCgRucUsjdSDLQV,https://api.spotify.com/v1/tracks/7huo2wvrCgRucUsjdSDLQV,https://api.spotify.com/v1/audio-analysis/7huo2wvrCgRucUsjdSDLQV,228907,4,Christina,Ain't No Other Man
18,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,audio_features,1QUpqu8865jfasDr8M3IKN,spotify:track:1QUpqu8865jfasDr8M3IKN,https://api.spotify.com/v1/tracks/1QUpqu8865jfasDr8M3IKN,https://api.spotify.com/v1/audio-analysis/1QUpqu8865jfasDr8M3IKN,285120,3,Christina,A Thousand Years
19,0.449,0.382,11,-8.999,1,0.033,0.466,0.0,0.122,0.367,140.936,audio_features,4HdJUvexXZRyYMypgptJCL,spotify:track:4HdJUvexXZRyYMypgptJCL,https://api.spotify.com/v1/tracks/4HdJUvexXZRyYMypgptJCL,https://api.spotify.com/v1/audio-analysis/4HdJUvexXZRyYMypgptJCL,269587,4,Christina,sad song
20,0.423,0.407,10,-7.45,1,0.0267,0.312,0.000961,0.11,0.161,139.048,audio_features,0VBptysBB699PtuoUocU7l,spotify:track:0VBptysBB699PtuoUocU7l,https://api.spotify.com/v1/tracks/0VBptysBB699PtuoUocU7l,https://api.spotify.com/v1/audio-analysis/0VBptysBB699PtuoUocU7l,285120,3,Christina,A Thousand Years
21,0.423,0.407,10,-7.45,1,0.0267,0.312,0.000961,0.11,0.161,139.048,audio_features,18GJU4cybZ3uQZSaatFhYP,spotify:track:18GJU4cybZ3uQZSaatFhYP,https://api.spotify.com/v1/tracks/18GJU4cybZ3uQZSaatFhYP,https://api.spotify.com/v1/audio-analysis/18GJU4cybZ3uQZSaatFhYP,285120,3,Christina,A Thousand Years
22,0.686,0.789,8,-4.713,0,0.23,0.0125,0.0147,0.142,0.72,172.976,audio_features,5lUTzPuiloBHm1qEaJcJfF,spotify:track:5lUTzPuiloBHm1qEaJcJfF,https://api.spotify.com/v1/tracks/5lUTzPuiloBHm1qEaJcJfF,https://api.spotify.com/v1/audio-analysis/5lUTzPuiloBHm1qEaJcJfF,194213,4,Christina,Candyman
23,0.747,0.736,9,-4.274,1,0.133,0.0134,3.6e-05,0.095,0.583,169.171,audio_features,4lC9YAe6ZicEtxz6HQZFd5,spotify:track:4lC9YAe6ZicEtxz6HQZFd5,https://api.spotify.com/v1/tracks/4lC9YAe6ZicEtxz6HQZFd5,https://api.spotify.com/v1/audio-analysis/4lC9YAe6ZicEtxz6HQZFd5,218640,4,Christina,Dip It Low - Feat. Fabolous
24,0.566,0.857,7,-2.85,1,0.0442,0.0417,0.0,0.179,0.405,83.08,audio_features,6nS1vMV1zs8c0Lk6mud78D,spotify:track:6nS1vMV1zs8c0Lk6mud78D,https://api.spotify.com/v1/tracks/6nS1vMV1zs8c0Lk6mud78D,https://api.spotify.com/v1/audio-analysis/6nS1vMV1zs8c0Lk6mud78D,253747,3,Christina,Just A Fool
25,0.854,0.683,9,-3.697,0,0.091,0.0374,5.54e-05,0.34,0.642,96.022,audio_features,2M6IDHdaSAyt7FcJcptHjj,spotify:track:2M6IDHdaSAyt7FcJcptHjj,https://api.spotify.com/v1/tracks/2M6IDHdaSAyt7FcJcptHjj,https://api.spotify.com/v1/audio-analysis/2M6IDHdaSAyt7FcJcptHjj,183415,4,Christina,Santo
26,0.753,0.708,7,-5.389,1,0.265,0.0081,0.0,0.188,0.323,105.521,audio_features,3my8nYpb74vfIPyRPo0zVq,spotify:track:3my8nYpb74vfIPyRPo0zVq,https://api.spotify.com/v1/tracks/3my8nYpb74vfIPyRPo0zVq,https://api.spotify.com/v1/audio-analysis/3my8nYpb74vfIPyRPo0zVq,179373,4,Christina,Show Me How You Burlesque (Burlesque) - Original Motion Picture Soundtrack
27,0.272,0.281,10,-8.131,1,0.0307,0.618,0.0,0.111,0.152,138.856,audio_features,7hn8Q8WAxFdL4aZ159GI7C,spotify:track:7hn8Q8WAxFdL4aZ159GI7C,https://api.spotify.com/v1/tracks/7hn8Q8WAxFdL4aZ159GI7C,https://api.spotify.com/v1/audio-analysis/7hn8Q8WAxFdL4aZ159GI7C,305893,3,Christina,A Thousand Years (feat. Steve Kazee) - Pt. 2; The Twilight Saga: Breaking Dawn Soundtrack
28,0.867,0.7,9,-3.801,0,0.0862,0.187,5.95e-06,0.177,0.495,117.982,audio_features,1kGhjFgl6A68ZAYvtw2UDK,spotify:track:1kGhjFgl6A68ZAYvtw2UDK,https://api.spotify.com/v1/tracks/1kGhjFgl6A68ZAYvtw2UDK,https://api.spotify.com/v1/audio-analysis/1kGhjFgl6A68ZAYvtw2UDK,216738,4,Christina,Pa Mis Muchachas (feat. Nathy Peluso)
29,0.5,0.393,3,-8.05,1,0.0293,0.447,0.0,0.107,0.309,138.525,audio_features,5TbZEYpwXya5oNqGJbiIQx,spotify:track:5TbZEYpwXya5oNqGJbiIQx,https://api.spotify.com/v1/tracks/5TbZEYpwXya5oNqGJbiIQx,https://api.spotify.com/v1/audio-analysis/5TbZEYpwXya5oNqGJbiIQx,209301,4,Christina,evergone
30,0.327,0.295,4,-6.907,0,0.0313,0.775,0.0,0.107,0.143,148.574,audio_features,6gDXbcILAyBa2skSdbUYq7,spotify:track:6gDXbcILAyBa2skSdbUYq7,https://api.spotify.com/v1/tracks/6gDXbcILAyBa2skSdbUYq7,https://api.spotify.com/v1/audio-analysis/6gDXbcILAyBa2skSdbUYq7,243373,4,Christina,Hurt
31,0.35,0.636,7,-8.158,1,0.0746,0.444,0.0,0.0811,0.208,95.162,audio_features,437eNQXusBT4q9q3f34oW9,spotify:track:437eNQXusBT4q9q3f34oW9,https://api.spotify.com/v1/tracks/437eNQXusBT4q9q3f34oW9,https://api.spotify.com/v1/audio-analysis/437eNQXusBT4q9q3f34oW9,217997,4,Christina,"Reflection (2020) - From ""Mulan"""
32,0.59,0.388,5,-9.288,0,0.033,0.603,0.0,0.107,0.506,142.961,audio_features,3gy8PSkBSyvPyWZazgQn0F,spotify:track:3gy8PSkBSyvPyWZazgQn0F,https://api.spotify.com/v1/tracks/3gy8PSkBSyvPyWZazgQn0F,https://api.spotify.com/v1/audio-analysis/3gy8PSkBSyvPyWZazgQn0F,166200,3,Christina,"Loyal Brave True - From ""Mulan"""
33,0.286,0.411,4,-4.94,0,0.0315,0.834,0.0,0.132,0.0703,164.1,audio_features,1wfsEe3xb2kvWv8dXD5k5m,spotify:track:1wfsEe3xb2kvWv8dXD5k5m,https://api.spotify.com/v1/tracks/1wfsEe3xb2kvWv8dXD5k5m,https://api.spotify.com/v1/audio-analysis/1wfsEe3xb2kvWv8dXD5k5m,263827,3,Christina,Bound To You - Burlesque Original Motion Picture Soundtrack
34,0.599,0.47,1,-8.356,1,0.0376,0.38,0.0,0.111,0.298,127.177,audio_features,4Do68W4FWO2hRAJCzG1lus,spotify:track:4Do68W4FWO2hRAJCzG1lus,https://api.spotify.com/v1/tracks/4Do68W4FWO2hRAJCzG1lus,https://api.spotify.com/v1/audio-analysis/4Do68W4FWO2hRAJCzG1lus,273707,4,Christina,I Turn to You
35,0.439,0.489,8,-6.286,1,0.0368,0.132,0.000643,0.114,0.253,143.808,audio_features,1zVhMuH7agsRe6XkljIY4U,spotify:track:1zVhMuH7agsRe6XkljIY4U,https://api.spotify.com/v1/tracks/1zVhMuH7agsRe6XkljIY4U,https://api.spotify.com/v1/audio-analysis/1zVhMuH7agsRe6XkljIY4U,250707,4,Christina,human
36,0.461,0.519,8,-4.573,1,0.0471,0.403,0.0,0.348,0.158,136.986,audio_features,7wVHizRrYy5LCX7QfwsxNJ,spotify:track:7wVHizRrYy5LCX7QfwsxNJ,https://api.spotify.com/v1/tracks/7wVHizRrYy5LCX7QfwsxNJ,https://api.spotify.com/v1/audio-analysis/7wVHizRrYy5LCX7QfwsxNJ,209880,3,Christina,I Won't Give Up
37,0.727,0.573,6,-7.029,1,0.0333,0.000287,0.00188,0.307,0.162,106.979,audio_features,2oJEBne401XJAPfBXyDBwS,spotify:track:2oJEBne401XJAPfBXyDBwS,https://api.spotify.com/v1/tracks/2oJEBne401XJAPfBXyDBwS,https://api.spotify.com/v1/audio-analysis/2oJEBne401XJAPfBXyDBwS,260040,4,Christina,Express - Burlesque Original Motion Picture Soundtrack
38,0.859,0.658,8,-4.481,1,0.192,0.0326,0.00181,0.0651,0.538,98.989,audio_features,0cv1Mnb47oMvjVKMc2cyZw,spotify:track:0cv1Mnb47oMvjVKMc2cyZw,https://api.spotify.com/v1/tracks/0cv1Mnb47oMvjVKMc2cyZw,https://api.spotify.com/v1/audio-analysis/0cv1Mnb47oMvjVKMc2cyZw,255267,4,Christina,Can't Hold Us Down (feat. Lil' Kim)
39,0.872,0.868,10,-3.036,0,0.12,0.153,2.26e-05,0.843,0.822,105.005,audio_features,1PUNthIXityeZlnRLcP7JI,spotify:track:1PUNthIXityeZlnRLcP7JI,https://api.spotify.com/v1/tracks/1PUNthIXityeZlnRLcP7JI,https://api.spotify.com/v1/audio-analysis/1PUNthIXityeZlnRLcP7JI,231213,4,Christina,AM To PM
40,0.754,0.718,11,-4.209,0,0.111,0.0122,0.000111,0.0923,0.576,169.116,audio_features,4L55p6txv9vuCWhpNnY6eY,spotify:track:4L55p6txv9vuCWhpNnY6eY,https://api.spotify.com/v1/tracks/4L55p6txv9vuCWhpNnY6eY,https://api.spotify.com/v1/audio-analysis/4L55p6txv9vuCWhpNnY6eY,201000,4,Christina,Dip It Low
41,0.541,0.7,1,-5.292,1,0.279,0.617,0.0,0.373,0.654,94.384,audio_features,6avzWHBjDq4it2Lk9ZViPm,spotify:track:6avzWHBjDq4it2Lk9ZViPm,https://api.spotify.com/v1/tracks/6avzWHBjDq4it2Lk9ZViPm,https://api.spotify.com/v1/audio-analysis/6avzWHBjDq4it2Lk9ZViPm,120453,4,Christina,Tough Lover - Burlesque Original Motion Picture Soundtrack
42,0.509,0.853,1,-3.64,1,0.268,0.473,0.0,0.122,0.72,150.343,audio_features,2CVMTJWBqbtaCWNWbcBZae,spotify:track:2CVMTJWBqbtaCWNWbcBZae,https://api.spotify.com/v1/tracks/2CVMTJWBqbtaCWNWbcBZae,https://api.spotify.com/v1/audio-analysis/2CVMTJWBqbtaCWNWbcBZae,184773,4,Christina,Something's Got A Hold On Me - Burlesque Original Motion Picture Soundtrack
43,0.593,0.781,8,-5.291,0,0.0545,0.000724,0.0,0.225,0.565,103.025,audio_features,2pmtavvgqZN52EePYxutgk,spotify:track:2pmtavvgqZN52EePYxutgk,https://api.spotify.com/v1/tracks/2pmtavvgqZN52EePYxutgk,https://api.spotify.com/v1/audio-analysis/2pmtavvgqZN52EePYxutgk,239853,4,Christina,Your Body
44,0.679,0.474,6,-6.323,1,0.0294,0.546,0.00149,0.373,0.197,117.947,audio_features,4B1sb2YVO03sBmyR8bvzEB,spotify:track:4B1sb2YVO03sBmyR8bvzEB,https://api.spotify.com/v1/tracks/4B1sb2YVO03sBmyR8bvzEB,https://api.spotify.com/v1/audio-analysis/4B1sb2YVO03sBmyR8bvzEB,265733,4,Christina,Pero Me Acuerdo de Tí
45,0.237,0.269,7,-9.61,0,0.0298,0.573,0.000283,0.101,0.0681,81.256,audio_features,21JTgoZLDB2F4Fx0uRCmTL,spotify:track:21JTgoZLDB2F4Fx0uRCmTL,https://api.spotify.com/v1/tracks/21JTgoZLDB2F4Fx0uRCmTL,https://api.spotify.com/v1/audio-analysis/21JTgoZLDB2F4Fx0uRCmTL,233480,4,Christina,the lonely
46,0.625,0.66,4,-5.477,1,0.0416,0.129,6.34e-05,0.12,0.731,125.303,audio_features,3OYOZLoYStvNnGpsiCxrBf,spotify:track:3OYOZLoYStvNnGpsiCxrBf,https://api.spotify.com/v1/tracks/3OYOZLoYStvNnGpsiCxrBf,https://api.spotify.com/v1/audio-analysis/3OYOZLoYStvNnGpsiCxrBf,149693,4,Christina,But I Am A Good Girl - Burlesque Original Motion Picture Soundtrack
47,0.504,0.226,8,-18.574,1,0.0276,0.261,0.0,0.113,0.248,95.793,audio_features,1haQRuZnoggW6U6l5jFIj9,spotify:track:1haQRuZnoggW6U6l5jFIj9,https://api.spotify.com/v1/tracks/1haQRuZnoggW6U6l5jFIj9,https://api.spotify.com/v1/audio-analysis/1haQRuZnoggW6U6l5jFIj9,216333,4,Christina,Reflection - Pop Version
48,0.667,0.622,5,-5.294,1,0.0826,0.551,0.0,0.473,0.611,76.471,audio_features,7wlUU1sJ9Md89P1xgLyUGV,spotify:track:7wlUU1sJ9Md89P1xgLyUGV,https://api.spotify.com/v1/tracks/7wlUU1sJ9Md89P1xgLyUGV,https://api.spotify.com/v1/audio-analysis/7wlUU1sJ9Md89P1xgLyUGV,199533,4,Christina,be my forever (feat. Ed Sheeran)
49,0.598,0.674,2,-5.836,1,0.0291,0.34,0.0,0.089,0.508,141.917,audio_features,2ag6IX6vDfYvHVy1olAMwK,spotify:track:2ag6IX6vDfYvHVy1olAMwK,https://api.spotify.com/v1/tracks/2ag6IX6vDfYvHVy1olAMwK,https://api.spotify.com/v1/audio-analysis/2ag6IX6vDfYvHVy1olAMwK,199713,4,Christina,Somebody Will
50,0.39,0.631,9,-4.701,0,0.0769,0.209,0.0,0.277,0.197,123.042,audio_features,25qfFpoGhk9Njgu5nl36sS,spotify:track:25qfFpoGhk9Njgu5nl36sS,https://api.spotify.com/v1/tracks/25qfFpoGhk9Njgu5nl36sS,https://api.spotify.com/v1/audio-analysis/25qfFpoGhk9Njgu5nl36sS,248544,3,Christina,Fall In Line (feat. Demi Lovato)
51,0.845,0.827,8,-5.618,1,0.0424,0.0263,0.000376,0.329,0.962,118.903,audio_features,3W3MNXiYjuK1r1LIFyQqja,spotify:track:3W3MNXiYjuK1r1LIFyQqja,https://api.spotify.com/v1/tracks/3W3MNXiYjuK1r1LIFyQqja,https://api.spotify.com/v1/audio-analysis/3W3MNXiYjuK1r1LIFyQqja,189907,4,Christina,Come On Over (All I Want Is You)
52,0.505,0.413,11,-9.378,1,0.0278,0.734,0.0,0.138,0.209,77.023,audio_features,0zxG0MKqXBEbwU09H7gEIs,spotify:track:0zxG0MKqXBEbwU09H7gEIs,https://api.spotify.com/v1/tracks/0zxG0MKqXBEbwU09H7gEIs,https://api.spotify.com/v1/audio-analysis/0zxG0MKqXBEbwU09H7gEIs,253453,4,Christina,the words
53,0.4,0.445,2,-7.546,1,0.0323,0.416,9.03e-06,0.0938,0.108,150.15,audio_features,5WDlNHQW1LmcQIA15oGjiW,spotify:track:5WDlNHQW1LmcQIA15oGjiW,https://api.spotify.com/v1/tracks/5WDlNHQW1LmcQIA15oGjiW,https://api.spotify.com/v1/audio-analysis/5WDlNHQW1LmcQIA15oGjiW,236067,4,Christina,distance
54,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,audio_features,3ZFTkvIE7kyPt6Nu3PEa7V,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,https://api.spotify.com/v1/tracks/3ZFTkvIE7kyPt6Nu3PEa7V,https://api.spotify.com/v1/audio-analysis/3ZFTkvIE7kyPt6Nu3PEa7V,218093,4,Shakira,Hips Don't Lie (feat. Wyclef Jean)
55,0.695,0.636,5,-4.654,1,0.317,0.234,0.0,0.081,0.575,174.14,audio_features,2rurDawMfoKP4uHyb2kJBt,spotify:track:2rurDawMfoKP4uHyb2kJBt,https://api.spotify.com/v1/tracks/2rurDawMfoKP4uHyb2kJBt,https://api.spotify.com/v1/audio-analysis/2rurDawMfoKP4uHyb2kJBt,172235,4,Shakira,Te Felicito
56,0.766,0.873,11,-6.381,0,0.143,0.00627,0.0,0.0764,0.743,126.988,audio_features,2Cd9iWfcOpGDHLz6tVA3G4,spotify:track:2Cd9iWfcOpGDHLz6tVA3G4,https://api.spotify.com/v1/tracks/2Cd9iWfcOpGDHLz6tVA3G4,https://api.spotify.com/v1/audio-analysis/2Cd9iWfcOpGDHLz6tVA3G4,202627,4,Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)
57,0.852,0.773,8,-2.921,0,0.0776,0.187,3.05e-05,0.159,0.907,102.034,audio_features,6mICuAdrwEjh6Y6lroV2Kg,spotify:track:6mICuAdrwEjh6Y6lroV2Kg,https://api.spotify.com/v1/tracks/6mICuAdrwEjh6Y6lroV2Kg,https://api.spotify.com/v1/audio-analysis/6mICuAdrwEjh6Y6lroV2Kg,195840,4,Shakira,Chantaje (feat. Maluma)
58,0.705,0.609,1,-4.897,1,0.0307,0.0257,0.0,0.0846,0.476,115.474,audio_features,1N3dZ7TTWO6VcD4Y3hHYLZ,spotify:track:1N3dZ7TTWO6VcD4Y3hHYLZ,https://api.spotify.com/v1/tracks/1N3dZ7TTWO6VcD4Y3hHYLZ,https://api.spotify.com/v1/audio-analysis/1N3dZ7TTWO6VcD4Y3hHYLZ,196853,4,Shakira,Try Everything
59,0.794,0.832,1,-4.862,0,0.0407,0.237,1.14e-05,0.203,0.871,107.657,audio_features,2lnzGkdtDj5mtlcOW2yRtG,spotify:track:2lnzGkdtDj5mtlcOW2yRtG,https://api.spotify.com/v1/tracks/2lnzGkdtDj5mtlcOW2yRtG,https://api.spotify.com/v1/audio-analysis/2lnzGkdtDj5mtlcOW2yRtG,196160,4,Shakira,"Whenever, Wherever"
60,0.694,0.81,11,-3.556,0,0.0661,0.122,0.0,0.141,0.824,137.968,audio_features,2Sh4sAOfnSHEVKFyysxzat,spotify:track:2Sh4sAOfnSHEVKFyysxzat,https://api.spotify.com/v1/tracks/2Sh4sAOfnSHEVKFyysxzat,https://api.spotify.com/v1/audio-analysis/2Sh4sAOfnSHEVKFyysxzat,206867,4,Shakira,Can't Remember to Forget You (feat. Rihanna)
61,0.865,0.69,7,-7.448,1,0.0443,0.285,0.0162,0.225,0.867,121.983,audio_features,4cS2HQ6jK80vqdY9ofpztx,spotify:track:4cS2HQ6jK80vqdY9ofpztx,https://api.spotify.com/v1/tracks/4cS2HQ6jK80vqdY9ofpztx,https://api.spotify.com/v1/audio-analysis/4cS2HQ6jK80vqdY9ofpztx,188867,4,Shakira,She Wolf
62,0.74,0.783,0,-5.367,1,0.0427,0.0297,0.000308,0.123,0.812,100.011,audio_features,5BSclXJTa9B0iURhUjZo50,spotify:track:5BSclXJTa9B0iURhUjZo50,https://api.spotify.com/v1/tracks/5BSclXJTa9B0iURhUjZo50,https://api.spotify.com/v1/audio-analysis/5BSclXJTa9B0iURhUjZo50,212893,4,Shakira,La Tortura (feat. Alejandro Sanz)
63,0.704,0.598,1,-4.922,1,0.0309,0.0283,0.0,0.106,0.472,115.483,audio_features,3qrH2YFnbEiQeUe4wzgOuP,spotify:track:3qrH2YFnbEiQeUe4wzgOuP,https://api.spotify.com/v1/tracks/3qrH2YFnbEiQeUe4wzgOuP,https://api.spotify.com/v1/audio-analysis/3qrH2YFnbEiQeUe4wzgOuP,196707,4,Shakira,"Try Everything - From ""Zootropolis"""
64,0.775,0.696,1,-5.184,0,0.0681,0.0559,0.00184,0.157,0.775,92.007,audio_features,5Xhqh4lwJPtMUTsdBztN1a,spotify:track:5Xhqh4lwJPtMUTsdBztN1a,https://api.spotify.com/v1/tracks/5Xhqh4lwJPtMUTsdBztN1a,https://api.spotify.com/v1/audio-analysis/5Xhqh4lwJPtMUTsdBztN1a,190570,4,Shakira,Me Gusta
65,0.8,0.692,9,-5.57,0,0.0614,0.342,1.92e-06,0.0554,0.917,112.002,audio_features,42k1KeBehAd83lrGt1okiC,spotify:track:42k1KeBehAd83lrGt1okiC,https://api.spotify.com/v1/tracks/42k1KeBehAd83lrGt1okiC,https://api.spotify.com/v1/audio-analysis/42k1KeBehAd83lrGt1okiC,183693,4,Shakira,Loca (feat. El Cata)
66,0.75,0.76,1,-4.836,1,0.198,0.187,0.0,0.0548,0.893,183.817,audio_features,70lnL3QaSOIIyMa2X9aVRL,spotify:track:70lnL3QaSOIIyMa2X9aVRL,https://api.spotify.com/v1/tracks/70lnL3QaSOIIyMa2X9aVRL,https://api.spotify.com/v1/audio-analysis/70lnL3QaSOIIyMa2X9aVRL,195213,4,Shakira,Perro Fiel (feat. Nicky Jam)
67,0.834,0.823,0,-4.918,1,0.114,0.062,0.0,0.185,0.763,133.039,audio_features,2Xh7dyCHCErCv3PmdVEGw4,spotify:track:2Xh7dyCHCErCv3PmdVEGw4,https://api.spotify.com/v1/tracks/2Xh7dyCHCErCv3PmdVEGw4,https://api.spotify.com/v1/audio-analysis/2Xh7dyCHCErCv3PmdVEGw4,170600,4,Shakira,Rabiosa (feat. Pitbull)
